squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,hasStormProtector,basement,attic,garage,hasGuestRoom
21600.0,94.0,1.0,0.0,56.0,85215.0,10.0,8.0,1.0,3129.0,6029.0,236.0,3.0
74704.0,31.0,0.0,0.0,22.0,93675.0,1.0,9.0,0.0,7463.0,8866.0,347.0,9.0
87291.0,78.0,1.0,1.0,42.0,5950.0,3.0,3.0,1.0,6214.0,3127.0,596.0,2.0
96687.0,65.0,0.0,1.0,81.0,70871.0,4.0,4.0,1.0,2438.0,8183.0,695.0,6.0
60567.0,65.0,1.0,1.0,100.0,39919.0,7.0,6.0,0.0,7010.0,7994.0,993.0,0.0
4872.0,41.0,0.0,0.0,74.0,79028.0,9.0,6.0,0.0,5851.0,1579.0,473.0,6.0
9157.0,48.0,1.0,0.0,53.0,6500.0,4.0,10.0,0.0,6401.0,6536.0,488.0,8.0
65217.0,26.0,1.0,1.0,39.0,96357.0,6.0,8.0,1.0,1374.0,3300.0,804.0,10.0
87346.0,56.0,1.0,1.0,82.0,34773.0,9.0,9.0,1.0,5792.0,549.0,947.0,4.0
47701.0,26.0,1.0,0.0,46.0,73572.0,3.0,5.0,0.0,5447.0,3025.0,610.0,3.0
14766.0,50.0,0.0,1.0,79.0,36865.0,8.0,1.0,0.0,8031.0,383.0,643.0,4.0
94841.0,19.0,1.0,1.0,75.0,11526.0,3.0,5.0,1.0,3157.0,986.0,585.0,6.0
59318.0,92.0,0.0,0.0,91.0,68354.0,9.0,8.0,0.0,9413.0,9619.0,425.0,5.0
1796.0,28.0,0.0,0.0,4.0,66676.0,1.0,1.0,1.0,8360.0,2070.0,142.0,4.0
96526.0,36.0,1.0,1.0,34.0,61875.0,5.0,2.0,1.0,2131.0,710.0,680.0,0.0
62876.0,36.0,0.0,0.0,9.0,90089.0,4.0,8.0,0.0,338.0,8342.0,740.0,4.0
59558.0,43.0,1.0,1.0,89.0,79779.0,4.0,3.0,0.0,9174.0,4094.0,712.0,5.0
97008.0,89.0,0.0,1.0,4.0,11466.0,9.0,5.0,1.0,8321.0,5231.0,369.0,0.0
66746.0,6.0,1.0,0.0,10.0,22139.0,7.0,3.0,0.0,1567.0,9732.0,378.0,3.0
25776.0,36.0,0.0,0.0,93.0,4777.0,5.0,9.0,0.0,688.0,5948.0,954.0,10.0
96195.0,97.0,0.0,1.0,64.0,91809.0,7.0,4.0,1.0,3874.0,9414.0,892.0,3.0
4805.0,47.0,1.0,1.0,99.0,48026.0,5.0,5.0,1.0,2788.0,4069.0,839.0,0.0
23045.0,21.0,1.0,0.0,75.0,72570.0,5.0,5.0,1.0,651.0,4309.0,607.0,0.0
95441.0,70.0,0.0,1.0,65.0,3574.0,6.0,10.0,1.0,2841.0,3067.0,404.0,3.0
28381.0,34.0,1.0,0.0,64.0,44973.0,6.0,2.0,0.0,6737.0,1660.0,502.0,2.0
15731.0,34.0,1.0,1.0,37.0,93825.0,5.0,2.0,1.0,7361.0,4828.0,277.0,5.0
18966.0,58.0,1.0,0.0,25.0,4414.0,10.0,4.0,1.0,2327.0,7431.0,823.0,0.0
24393.0,46.0,1.0,1.0,16.0,18507.0,4.0,8.0,0.0,4080.0,4764.0,619.0,2.0
53339.0,67.0,0.0,0.0,11.0,6144.0,4.0,1.0,0.0,368.0,8180.0,312.0,3.0
44053.0,17.0,1.0,0.0,55.0,70068.0,9.0,3.0,0.0,6586.0,382.0,258.0,3.0
70898.0,98.0,0.0,0.0,92.0,51635.0,6.0,1.0,0.0,4848.0,784.0,942.0,3.0
84483.0,41.0,1.0,0.0,85.0,28464.0,10.0,3.0,0.0,6052.0,369.0,651.0,6.0
35716.0,24.0,1.0,0.0,52.0,77207.0,4.0,2.0,1.0,8821.0,9581.0,991.0,10.0
64693.0,64.0,0.0,0.0,81.0,90290.0,10.0,9.0,0.0,7506.0,6802.0,687.0,7.0
32593.0,40.0,1.0,0.0,94.0,89328.0,2.0,9.0,0.0,2261.0,9719.0,871.0,2.0
1607.0,63.0,1.0,1.0,52.0,32832.0,10.0,8.0,0.0,2844.0,5531.0,878.0,7.0
39484.0,74.0,0.0,1.0,30.0,6688.0,6.0,4.0,0.0,3172.0,2821.0,172.0,9.0
32458.0,28.0,1.0,1.0,20.0,47125.0,1.0,3.0,0.0,8462.0,890.0,523.0,7.0
72243.0,64.0,0.0,1.0,23.0,34837.0,2.0,1.0,1.0,4431.0,8585.0,752.0,3.0
20624.0,44.0,1.0,0.0,83.0,50284.0,10.0,2.0,0.0,318.0,6191.0,606.0,4.0
7443.0,38.0,1.0,0.0,41.0,4785.0,8.0,8.0,0.0,3249.0,4423.0,503.0,1.0
78382.0,41.0,0.0,0.0,14.0,58781.0,7.0,1.0,1.0,8751.0,7515.0,985.0,6.0
70614.0,15.0,1.0,1.0,100.0,61317.0,10.0,5.0,1.0,4845.0,8727.0,991.0,2.0
32235.0,59.0,1.0,0.0,10.0,76786.0,2.0,6.0,0.0,7388.0,828.0,488.0,10.0
2523.0,12.0,1.0,1.0,67.0,75753.0,3.0,10.0,1.0,150.0,473.0,949.0,1.0
87864.0,55.0,0.0,0.0,77.0,48421.0,8.0,4.0,1.0,7834.0,7083.0,745.0,9.0
18316.0,97.0,0.0,0.0,3.0,68804.0,10.0,5.0,0.0,5804.0,2070.0,846.0,9.0
94471.0,30.0,1.0,1.0,79.0,55210.0,6.0,1.0,1.0,1327.0,6342.0,285.0,3.0
60704.0,96.0,1.0,1.0,29.0,18856.0,1.0,10.0,0.0,4505.0,9766.0,847.0,2.0
54020.0,4.0,1.0,0.0,64.0,58230.0,1.0,3.0,0.0,8767.0,4062.0,882.0,4.0
59612.0,37.0,1.0,0.0,56.0,69063.0,10.0,7.0,1.0,5616.0,5474.0,914.0,2.0
56467.0,63.0,0.0,0.0,41.0,28576.0,3.0,2.0,0.0,2743.0,5018.0,815.0,0.0
65625.0,55.0,0.0,1.0,36.0,89469.0,2.0,10.0,1.0,774.0,1091.0,958.0,10.0
41570.0,76.0,0.0,1.0,98.0,21758.0,10.0,4.0,1.0,3573.0,3494.0,486.0,10.0
44862.0,99.0,0.0,1.0,68.0,58122.0,7.0,5.0,0.0,9383.0,3076.0,631.0,3.0
47212.0,37.0,1.0,1.0,81.0,4826.0,7.0,4.0,0.0,7210.0,5160.0,159.0,9.0
2840.0,17.0,1.0,0.0,26.0,94918.0,4.0,4.0,0.0,6848.0,5362.0,294.0,10.0
40465.0,85.0,0.0,0.0,100.0,6023.0,4.0,9.0,0.0,6327.0,1053.0,403.0,0.0
17191.0,80.0,1.0,1.0,29.0,49538.0,2.0,5.0,0.0,3192.0,2786.0,716.0,9.0
56480.0,85.0,1.0,0.0,80.0,21192.0,8.0,3.0,0.0,8211.0,9476.0,532.0,1.0
70503.0,78.0,0.0,0.0,29.0,72210.0,2.0,6.0,0.0,6819.0,4897.0,948.0,4.0
4885.0,100.0,0.0,0.0,54.0,79559.0,7.0,8.0,0.0,9519.0,8043.0,718.0,6.0
58263.0,65.0,1.0,1.0,57.0,39046.0,9.0,10.0,1.0,7942.0,6968.0,786.0,3.0
47647.0,52.0,0.0,1.0,6.0,24285.0,10.0,2.0,1.0,3220.0,9457.0,171.0,10.0
57916.0,51.0,0.0,0.0,24.0,8801.0,8.0,1.0,1.0,3831.0,5615.0,356.0,1.0
6396.0,71.0,0.0,0.0,40.0,28917.0,6.0,6.0,0.0,413.0,3302.0,682.0,9.0
41972.0,18.0,0.0,1.0,49.0,40098.0,7.0,7.0,0.0,842.0,820.0,846.0,0.0
94311.0,11.0,1.0,0.0,47.0,89062.0,8.0,1.0,1.0,3619.0,128.0,868.0,7.0
10714.0,41.0,0.0,1.0,98.0,23803.0,5.0,6.0,1.0,2598.0,1190.0,631.0,6.0
11259.0,26.0,0.0,1.0,82.0,34780.0,10.0,4.0,0.0,902.0,3876.0,125.0,7.0
3534.0,16.0,1.0,1.0,13.0,39998.0,4.0,1.0,1.0,5811.0,6473.0,900.0,0.0
52680.0,10.0,0.0,1.0,79.0,10177.0,6.0,4.0,1.0,5687.0,2005.0,242.0,0.0
62711.0,60.0,0.0,0.0,29.0,42211.0,8.0,10.0,1.0,4484.0,5437.0,329.0,6.0
19268.0,12.0,1.0,0.0,77.0,38471.0,3.0,5.0,0.0,1133.0,5202.0,357.0,3.0
36119.0,39.0,1.0,0.0,46.0,16503.0,7.0,4.0,1.0,3958.0,3737.0,889.0,3.0
28394.0,53.0,0.0,0.0,7.0,81916.0,8.0,8.0,1.0,63.0,8840.0,328.0,2.0
20392.0,33.0,1.0,0.0,84.0,53104.0,10.0,5.0,1.0,1256.0,7011.0,171.0,2.0
7259.0,25.0,1.0,1.0,39.0,860.0,1.0,4.0,0.0,6482.0,2430.0,537.0,5.0
28183.0,81.0,0.0,0.0,52.0,44087.0,5.0,2.0,1.0,2798.0,5783.0,525.0,10.0
92188.0,14.0,0.0,1.0,95.0,5286.0,10.0,2.0,1.0,61.0,7526.0,693.0,0.0
29815.0,28.0,0.0,0.0,77.0,46462.0,9.0,7.0,1.0,3530.0,2821.0,663.0,0.0
50219.0,96.0,1.0,0.0,54.0,23667.0,9.0,6.0,1.0,8051.0,8796.0,965.0,0.0
1722.0,56.0,0.0,1.0,84.0,27948.0,8.0,8.0,0.0,6240.0,8680.0,497.0,2.0
70399.0,14.0,0.0,1.0,85.0,82950.0,6.0,5.0,1.0,8009.0,9856.0,255.0,4.0
28790.0,52.0,1.0,0.0,15.0,13856.0,7.0,6.0,1.0,1238.0,5370.0,218.0,4.0
92962.0,7.0,1.0,1.0,37.0,32437.0,5.0,1.0,0.0,6581.0,1046.0,315.0,3.0
34245.0,2.0,1.0,0.0,85.0,50891.0,4.0,4.0,1.0,251.0,3567.0,918.0,5.0
54677.0,64.0,1.0,1.0,94.0,77132.0,2.0,10.0,0.0,1236.0,3643.0,537.0,2.0
74227.0,84.0,1.0,0.0,5.0,98736.0,7.0,7.0,0.0,4609.0,7857.0,378.0,5.0
94939.0,46.0,1.0,1.0,48.0,55155.0,9.0,10.0,0.0,9164.0,9600.0,351.0,7.0
48884.0,58.0,1.0,0.0,32.0,15276.0,1.0,7.0,0.0,311.0,1098.0,729.0,9.0
10638.0,39.0,0.0,0.0,33.0,64229.0,5.0,4.0,1.0,3142.0,3829.0,138.0,10.0
90315.0,61.0,1.0,1.0,91.0,21653.0,7.0,7.0,1.0,5604.0,3492.0,490.0,7.0
17633.0,28.0,0.0,0.0,83.0,83228.0,6.0,2.0,0.0,1644.0,8999.0,162.0,2.0
63242.0,45.0,0.0,1.0,18.0,63066.0,4.0,10.0,1.0,6932.0,5206.0,340.0,1.0
79344.0,46.0,1.0,1.0,42.0,19012.0,2.0,3.0,0.0,8088.0,4938.0,744.0,7.0
72093.0,48.0,0.0,1.0,92.0,83520.0,8.0,1.0,0.0,4805.0,7.0,148.0,9.0
13378.0,59.0,1.0,0.0,9.0,2735.0,1.0,1.0,1.0,8171.0,5848.0,488.0,7.0
47019.0,35.0,0.0,1.0,9.0,60947.0,8.0,4.0,0.0,2005.0,1643.0,694.0,6.0
34666.0,75.0,1.0,1.0,14.0,28826.0,5.0,2.0,1.0,9405.0,9154.0,186.0,6.0
93509.0,28.0,1.0,1.0,62.0,48468.0,6.0,2.0,1.0,72.0,9223.0,731.0,6.0
13583.0,42.0,1.0,0.0,32.0,42009.0,7.0,2.0,1.0,4519.0,3442.0,911.0,10.0
19649.0,11.0,0.0,1.0,83.0,87255.0,4.0,4.0,0.0,595.0,6282.0,795.0,2.0
141.0,16.0,0.0,1.0,58.0,42248.0,5.0,4.0,0.0,3411.0,8985.0,213.0,4.0
22821.0,64.0,1.0,1.0,14.0,66304.0,9.0,8.0,1.0,2060.0,103.0,491.0,2.0
533.0,76.0,1.0,1.0,55.0,94923.0,6.0,8.0,1.0,654.0,3585.0,301.0,9.0
67020.0,71.0,1.0,1.0,38.0,64361.0,4.0,7.0,0.0,3647.0,997.0,640.0,1.0
49094.0,30.0,1.0,0.0,49.0,90656.0,9.0,2.0,1.0,4934.0,3570.0,625.0,8.0
25269.0,88.0,0.0,0.0,92.0,86720.0,6.0,7.0,1.0,3464.0,5175.0,693.0,1.0
71989.0,41.0,0.0,0.0,77.0,50519.0,2.0,3.0,0.0,7290.0,4027.0,337.0,4.0
73180.0,1.0,1.0,1.0,54.0,38386.0,9.0,7.0,0.0,3340.0,452.0,784.0,10.0
18926.0,58.0,1.0,1.0,84.0,32618.0,6.0,4.0,0.0,5353.0,4021.0,442.0,8.0
6492.0,76.0,0.0,0.0,88.0,81044.0,10.0,3.0,0.0,2655.0,6299.0,372.0,9.0
98045.0,4.0,1.0,1.0,8.0,78526.0,4.0,5.0,0.0,9321.0,2416.0,570.0,0.0
51589.0,83.0,0.0,1.0,43.0,55528.0,6.0,10.0,0.0,7867.0,7522.0,819.0,5.0
24390.0,75.0,1.0,0.0,44.0,70527.0,10.0,9.0,0.0,7295.0,6840.0,235.0,1.0
75890.0,10.0,0.0,1.0,59.0,33129.0,9.0,5.0,1.0,270.0,3676.0,744.0,8.0
29220.0,9.0,0.0,1.0,59.0,33789.0,7.0,6.0,0.0,391.0,8842.0,706.0,0.0
72433.0,57.0,1.0,1.0,18.0,69864.0,7.0,7.0,0.0,6995.0,8567.0,276.0,0.0
57467.0,98.0,0.0,0.0,64.0,24393.0,7.0,3.0,0.0,661.0,9428.0,600.0,2.0
81482.0,76.0,1.0,0.0,9.0,56103.0,1.0,7.0,0.0,2265.0,3606.0,281.0,6.0
61346.0,69.0,0.0,1.0,52.0,63238.0,7.0,10.0,1.0,7427.0,5864.0,207.0,10.0
80915.0,23.0,1.0,1.0,67.0,46095.0,9.0,6.0,1.0,5351.0,1864.0,569.0,0.0
65479.0,74.0,0.0,1.0,35.0,99953.0,10.0,5.0,1.0,9347.0,1817.0,460.0,10.0
48302.0,22.0,1.0,0.0,13.0,82376.0,2.0,9.0,0.0,9855.0,6297.0,543.0,1.0
76690.0,21.0,1.0,1.0,99.0,91395.0,1.0,1.0,1.0,611.0,2112.0,181.0,8.0
14447.0,39.0,0.0,1.0,23.0,93847.0,6.0,8.0,0.0,5371.0,9535.0,965.0,6.0
24213.0,31.0,1.0,1.0,93.0,51767.0,1.0,7.0,0.0,1561.0,1228.0,653.0,5.0
1843.0,30.0,1.0,1.0,3.0,3.0,4.0,7.0,1.0,1313.0,9063.0,706.0,5.0
78183.0,65.0,1.0,1.0,86.0,3648.0,7.0,9.0,1.0,8682.0,588.0,748.0,4.0
99323.0,35.0,0.0,1.0,28.0,69665.0,6.0,7.0,0.0,6346.0,6556.0,280.0,3.0
67491.0,21.0,0.0,0.0,57.0,5308.0,6.0,7.0,0.0,1253.0,1592.0,254.0,0.0
2588.0,82.0,1.0,0.0,69.0,25395.0,1.0,5.0,0.0,7247.0,9670.0,987.0,8.0
76635.0,6.0,1.0,1.0,1.0,73981.0,2.0,5.0,0.0,981.0,5857.0,949.0,1.0
45070.0,100.0,0.0,0.0,92.0,21335.0,9.0,9.0,0.0,1333.0,989.0,885.0,0.0
62381.0,58.0,1.0,0.0,44.0,22862.0,1.0,4.0,0.0,1809.0,2821.0,734.0,6.0
98543.0,2.0,1.0,0.0,44.0,88249.0,1.0,3.0,1.0,2955.0,6151.0,661.0,7.0
13972.0,39.0,0.0,0.0,8.0,91674.0,2.0,2.0,0.0,1477.0,3153.0,952.0,2.0
71567.0,70.0,0.0,1.0,94.0,64245.0,10.0,8.0,0.0,5968.0,1718.0,985.0,4.0
36804.0,99.0,0.0,0.0,12.0,76338.0,2.0,8.0,0.0,6951.0,6584.0,594.0,6.0
21297.0,71.0,1.0,1.0,14.0,75154.0,2.0,3.0,1.0,8198.0,4951.0,111.0,4.0
9950.0,1.0,1.0,0.0,69.0,79019.0,5.0,10.0,1.0,3156.0,6914.0,174.0,4.0
3661.0,50.0,1.0,1.0,24.0,1138.0,3.0,8.0,0.0,6186.0,862.0,613.0,7.0
88102.0,51.0,1.0,0.0,70.0,42082.0,8.0,3.0,0.0,7245.0,6073.0,496.0,9.0
72596.0,91.0,0.0,0.0,90.0,32957.0,7.0,6.0,0.0,9595.0,1266.0,156.0,0.0
70763.0,4.0,1.0,0.0,38.0,18220.0,10.0,4.0,0.0,7098.0,5958.0,484.0,9.0
12002.0,58.0,0.0,0.0,41.0,2764.0,8.0,8.0,0.0,1718.0,3877.0,867.0,1.0
26146.0,34.0,0.0,1.0,98.0,431.0,7.0,9.0,1.0,2060.0,7566.0,680.0,7.0
13716.0,62.0,0.0,1.0,98.0,61202.0,6.0,8.0,1.0,5967.0,1070.0,911.0,10.0
23281.0,32.0,1.0,1.0,52.0,87667.0,9.0,10.0,1.0,3681.0,3220.0,422.0,3.0
3824.0,45.0,1.0,1.0,9.0,11597.0,5.0,6.0,1.0,3191.0,6677.0,305.0,0.0
56086.0,3.0,1.0,0.0,46.0,52007.0,6.0,2.0,1.0,2853.0,1194.0,863.0,1.0
19014.0,67.0,1.0,0.0,89.0,82387.0,8.0,2.0,0.0,3330.0,8941.0,550.0,6.0
80808.0,59.0,1.0,0.0,1.0,18733.0,7.0,5.0,0.0,3879.0,8229.0,434.0,5.0
83602.0,5.0,0.0,1.0,2.0,48528.0,9.0,7.0,0.0,8993.0,8003.0,496.0,5.0
99767.0,27.0,0.0,1.0,79.0,46530.0,2.0,8.0,0.0,520.0,7948.0,495.0,2.0
60675.0,32.0,1.0,0.0,51.0,97066.0,9.0,7.0,0.0,5953.0,6958.0,260.0,6.0
20210.0,2.0,1.0,0.0,78.0,77066.0,1.0,8.0,0.0,2811.0,9309.0,218.0,4.0
28694.0,82.0,0.0,0.0,20.0,44298.0,2.0,3.0,1.0,3206.0,2352.0,310.0,3.0
45521.0,53.0,0.0,0.0,32.0,26627.0,9.0,9.0,1.0,8643.0,2999.0,670.0,7.0
55727.0,46.0,0.0,0.0,77.0,94339.0,5.0,5.0,0.0,5811.0,42.0,183.0,2.0
17307.0,20.0,1.0,0.0,66.0,81794.0,5.0,8.0,1.0,2317.0,5409.0,692.0,2.0
86474.0,98.0,0.0,0.0,33.0,50147.0,1.0,6.0,0.0,1928.0,4232.0,220.0,7.0
6012.0,53.0,1.0,0.0,38.0,96011.0,8.0,7.0,0.0,392.0,2928.0,423.0,4.0
6617.0,51.0,0.0,0.0,38.0,26766.0,10.0,4.0,1.0,7115.0,5340.0,248.0,10.0
34061.0,43.0,0.0,0.0,90.0,26346.0,3.0,1.0,0.0,1616.0,6765.0,534.0,9.0
12881.0,12.0,1.0,0.0,68.0,85503.0,10.0,5.0,1.0,8654.0,5066.0,920.0,0.0
48458.0,82.0,1.0,0.0,72.0,98206.0,3.0,6.0,1.0,5447.0,7360.0,308.0,6.0
89618.0,49.0,1.0,0.0,36.0,30029.0,1.0,6.0,1.0,4321.0,9355.0,752.0,0.0
10369.0,30.0,1.0,0.0,68.0,51049.0,8.0,10.0,0.0,9629.0,7874.0,383.0,10.0
21865.0,24.0,0.0,1.0,79.0,50297.0,10.0,5.0,0.0,2324.0,4385.0,932.0,3.0
30817.0,48.0,0.0,0.0,63.0,26230.0,9.0,3.0,0.0,2444.0,9730.0,961.0,3.0
8808.0,85.0,1.0,0.0,37.0,93756.0,5.0,10.0,1.0,9287.0,4979.0,416.0,5.0
16006.0,69.0,1.0,1.0,26.0,6423.0,7.0,10.0,0.0,3565.0,742.0,405.0,3.0
70517.0,37.0,0.0,0.0,1.0,67679.0,5.0,6.0,1.0,9373.0,6035.0,184.0,5.0
55592.0,68.0,0.0,1.0,10.0,80811.0,7.0,6.0,0.0,7719.0,4694.0,372.0,0.0
10978.0,17.0,0.0,1.0,55.0,25000.0,2.0,9.0,1.0,9798.0,2127.0,481.0,6.0
94388.0,7.0,1.0,0.0,81.0,41690.0,8.0,8.0,0.0,7739.0,1176.0,741.0,8.0
18041.0,90.0,1.0,0.0,99.0,90750.0,6.0,8.0,0.0,1064.0,653.0,221.0,3.0
18220.0,91.0,0.0,1.0,97.0,50508.0,8.0,4.0,0.0,2604.0,5842.0,838.0,2.0
39342.0,7.0,1.0,1.0,84.0,88712.0,5.0,7.0,1.0,1003.0,2398.0,385.0,2.0
66570.0,59.0,0.0,0.0,2.0,85412.0,7.0,10.0,1.0,2628.0,7837.0,754.0,6.0
34592.0,100.0,0.0,1.0,33.0,63748.0,1.0,7.0,0.0,7356.0,2228.0,264.0,5.0
38700.0,25.0,1.0,1.0,26.0,101.0,4.0,7.0,1.0,5100.0,5564.0,956.0,8.0
32060.0,25.0,0.0,1.0,97.0,43201.0,8.0,9.0,1.0,9618.0,9072.0,814.0,8.0
8305.0,86.0,0.0,0.0,83.0,36778.0,9.0,9.0,1.0,1648.0,3165.0,766.0,4.0
40080.0,50.0,0.0,0.0,82.0,11062.0,8.0,8.0,0.0,5973.0,2871.0,484.0,0.0
89335.0,66.0,1.0,1.0,54.0,25219.0,7.0,2.0,1.0,9808.0,4039.0,425.0,8.0
78546.0,92.0,0.0,1.0,84.0,52906.0,10.0,6.0,1.0,978.0,3244.0,530.0,4.0
50066.0,63.0,0.0,1.0,67.0,81340.0,8.0,5.0,1.0,8716.0,6542.0,465.0,1.0
37008.0,61.0,1.0,1.0,75.0,13250.0,6.0,3.0,0.0,309.0,5249.0,463.0,7.0
32876.0,98.0,1.0,1.0,32.0,48832.0,7.0,9.0,1.0,3289.0,8595.0,121.0,8.0
98266.0,14.0,1.0,1.0,42.0,27552.0,8.0,10.0,1.0,6293.0,8164.0,1000.0,9.0
53665.0,66.0,1.0,1.0,81.0,16527.0,10.0,3.0,0.0,1788.0,6553.0,204.0,8.0
33469.0,98.0,1.0,1.0,91.0,29874.0,7.0,7.0,0.0,6871.0,4561.0,293.0,8.0
42578.0,49.0,1.0,1.0,23.0,3339.0,7.0,8.0,0.0,6690.0,3789.0,964.0,6.0
64329.0,25.0,1.0,0.0,44.0,54901.0,4.0,5.0,1.0,7313.0,2455.0,634.0,5.0
29512.0,96.0,0.0,1.0,26.0,49748.0,2.0,8.0,1.0,6556.0,9398.0,170.0,9.0
241.0,78.0,0.0,1.0,50.0,86182.0,7.0,6.0,1.0,4070.0,7336.0,962.0,7.0
32709.0,47.0,1.0,1.0,80.0,86465.0,1.0,3.0,1.0,2548.0,2351.0,162.0,5.0
29271.0,70.0,0.0,1.0,98.0,33402.0,10.0,3.0,1.0,3470.0,5717.0,429.0,6.0
15542.0,19.0,0.0,0.0,27.0,48610.0,8.0,7.0,0.0,563.0,6368.0,615.0,5.0
94951.0,52.0,0.0,1.0,80.0,45083.0,8.0,4.0,1.0,4121.0,3981.0,261.0,3.0
12296.0,54.0,1.0,0.0,45.0,44308.0,9.0,10.0,1.0,1449.0,8183.0,127.0,0.0
42390.0,17.0,0.0,0.0,96.0,16776.0,5.0,1.0,0.0,7796.0,7032.0,462.0,0.0
2157.0,22.0,0.0,0.0,93.0,68218.0,5.0,4.0,0.0,5209.0,2362.0,799.0,9.0
70576.0,66.0,1.0,0.0,7.0,75420.0,4.0,7.0,0.0,6411.0,6596.0,684.0,9.0
22232.0,24.0,0.0,1.0,52.0,20211.0,5.0,9.0,1.0,135.0,1819.0,882.0,8.0
31368.0,78.0,1.0,0.0,86.0,96715.0,4.0,5.0,1.0,6510.0,4644.0,682.0,0.0
2713.0,76.0,0.0,0.0,19.0,66674.0,8.0,5.0,1.0,3827.0,3127.0,880.0,1.0
40939.0,60.0,1.0,0.0,6.0,67333.0,4.0,7.0,1.0,9386.0,4038.0,956.0,8.0
84892.0,59.0,0.0,0.0,46.0,1488.0,6.0,10.0,1.0,271.0,6059.0,556.0,3.0
43332.0,60.0,0.0,1.0,24.0,16226.0,5.0,5.0,1.0,9557.0,9617.0,321.0,4.0
39445.0,100.0,0.0,0.0,66.0,31733.0,10.0,5.0,1.0,1391.0,4942.0,992.0,10.0
82032.0,78.0,1.0,0.0,64.0,11922.0,9.0,10.0,0.0,6972.0,9105.0,883.0,8.0
813.0,45.0,0.0,1.0,15.0,52891.0,7.0,2.0,0.0,4226.0,1272.0,633.0,7.0
43432.0,44.0,0.0,1.0,34.0,780.0,1.0,4.0,0.0,2077.0,3329.0,377.0,6.0
80988.0,34.0,0.0,1.0,57.0,56385.0,6.0,10.0,1.0,8135.0,7450.0,321.0,10.0
99444.0,68.0,1.0,0.0,60.0,93693.0,2.0,4.0,0.0,5643.0,4783.0,834.0,5.0
37618.0,57.0,0.0,0.0,45.0,59333.0,2.0,3.0,1.0,3892.0,7379.0,638.0,9.0
63973.0,18.0,1.0,0.0,78.0,40739.0,1.0,10.0,1.0,6770.0,339.0,937.0,10.0
99107.0,54.0,0.0,1.0,65.0,88495.0,3.0,4.0,1.0,5522.0,7622.0,194.0,3.0
71519.0,12.0,0.0,1.0,80.0,24484.0,1.0,8.0,0.0,9982.0,6232.0,800.0,2.0
91841.0,77.0,0.0,0.0,14.0,19103.0,5.0,2.0,1.0,8782.0,3254.0,955.0,0.0
28467.0,98.0,1.0,1.0,70.0,90596.0,7.0,6.0,0.0,4314.0,9569.0,658.0,10.0
77075.0,52.0,1.0,0.0,11.0,13884.0,10.0,10.0,1.0,1768.0,9928.0,430.0,4.0
91776.0,26.0,0.0,0.0,72.0,92099.0,10.0,1.0,1.0,1303.0,4952.0,712.0,4.0
69948.0,45.0,1.0,1.0,59.0,38826.0,10.0,3.0,0.0,5632.0,6000.0,301.0,3.0
68593.0,3.0,1.0,1.0,65.0,78866.0,3.0,3.0,1.0,5603.0,9225.0,540.0,7.0
56774.0,50.0,1.0,0.0,23.0,45524.0,7.0,4.0,0.0,5989.0,186.0,469.0,3.0
84577.0,63.0,0.0,1.0,64.0,43522.0,6.0,7.0,0.0,9411.0,4095.0,400.0,0.0
78835.0,77.0,0.0,0.0,84.0,40276.0,3.0,6.0,1.0,1071.0,6437.0,771.0,1.0
59073.0,82.0,0.0,1.0,38.0,50312.0,1.0,5.0,0.0,8036.0,9658.0,303.0,2.0
6704.0,83.0,1.0,1.0,59.0,94479.0,8.0,10.0,1.0,7171.0,3023.0,822.0,1.0
20968.0,48.0,1.0,0.0,6.0,39273.0,3.0,6.0,0.0,3747.0,1117.0,656.0,6.0
64244.0,20.0,1.0,0.0,82.0,89404.0,6.0,9.0,1.0,5461.0,798.0,426.0,6.0
54133.0,1.0,0.0,1.0,89.0,49508.0,2.0,3.0,0.0,2192.0,4801.0,195.0,2.0
90842.0,60.0,1.0,1.0,25.0,25975.0,3.0,6.0,0.0,3501.0,8720.0,152.0,5.0
51780.0,83.0,0.0,0.0,88.0,3391.0,3.0,8.0,0.0,540.0,4699.0,879.0,4.0
38722.0,91.0,1.0,0.0,22.0,20239.0,5.0,5.0,0.0,4316.0,6127.0,738.0,2.0
51127.0,85.0,1.0,0.0,66.0,53060.0,2.0,2.0,0.0,391.0,4578.0,127.0,5.0
31802.0,100.0,0.0,0.0,80.0,6094.0,7.0,3.0,1.0,3049.0,6665.0,476.0,10.0
26770.0,8.0,1.0,1.0,69.0,79970.0,10.0,8.0,0.0,6924.0,6367.0,940.0,2.0
63839.0,58.0,1.0,1.0,2.0,92707.0,4.0,6.0,1.0,6200.0,882.0,302.0,6.0
56181.0,76.0,0.0,1.0,98.0,27961.0,4.0,4.0,0.0,4581.0,8060.0,953.0,7.0
91757.0,82.0,0.0,0.0,78.0,92525.0,8.0,4.0,1.0,5258.0,1106.0,628.0,6.0
54200.0,51.0,0.0,0.0,43.0,34559.0,2.0,5.0,1.0,9853.0,858.0,869.0,3.0
29788.0,61.0,0.0,0.0,68.0,65901.0,2.0,3.0,1.0,6551.0,5740.0,782.0,1.0
29180.0,7.0,1.0,0.0,1.0,71840.0,5.0,8.0,0.0,3218.0,2990.0,753.0,10.0
